pais,region,tramo,anio,ent_nr,ent_brth_nr,ent_dth_nr,ent_srvl_y3_nr,emp_nr,sal_nr,emp_brth_nr,sal_brth_nr,emp_dth_nr,sal_dth_nr,emp_srvl_y3_nr,emp_srvl_ybrth_y3_nr,grw_ent_pc,ent_brthr_dthr_pc,ent_brthr_pc,ent_brth_pp_pc,ent_dthr_pc,ent_dth_pp_pc,ent_srvlr_brth_y3_pc,ent_srvlr_y3_pc,emp_brthr_pc,ent_brth_empsize_nr,sal_emp_brthr_pc,emp_dthr_pc,ent_dth_empsize_nr,grw_emp_srvl_y3_pc,emp_srvlr_y3_pc,ent_srvl_empsize_y3_nr
Spain,Soria,+10,2017,269,NA,NA,NA,11878,11816,NA,NA,NA,NA,NA,NA,4.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Soria,+10,2018,258,NA,NA,NA,9446,9381,NA,NA,NA,NA,NA,NA,-4.09,NA,NA,0.51,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA
Spain,Soria,+10,2019,255,NA,NA,NA,9514,9445,NA,NA,NA,NA,NA,NA,-1.16,NA,NA,0.49,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA
Spain,Soria,+10,2020,243,NA,NA,NA,9535,9469,NA,NA,NA,NA,NA,NA,-4.71,NA,NA,0.62,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA
Spain,Valladolid,+10,2008,1883,24,29,20,91198,90890,521,516,575,567,212,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Valladolid,+10,2009,1686,25,37,30,83247,82967,430,425,603,592,438,524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Valladolid,+10,2010,1575,15,NA,NA,81786,81531,361,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Valladolid,+10,2011,1487,17,29,21,79394,79154,233,230,430,425,322,373,NA,3.09,1.14,0.62,1.95,NA,NA,1.41,0.29,13.71,98.71,0.54,14.83,-13.67,0.41,15.33
Spain,Valladolid,+10,2012,1366,22,45,22,74860,74636,372,368,1139,1128,516,352,-8.14,4.9,1.61,0.87,3.29,NA,NA,1.61,0.5,16.91,98.92,1.52,25.31,46.59,0.69,23.45
Spain,Valladolid,+10,2013,1270,13,27,10,81772,81556,198,196,431,423,142,228,-7.03,3.15,1.02,0.48,2.13,NA,NA,0.79,0.24,15.23,98.99,0.53,15.96,-37.72,0.17,14.2
Spain,Valladolid,+10,2014,1283,13,NA,13,80565,80343,244,242,NA,NA,188,189,1.02,NA,1.01,0.4,NA,NA,76.47,1.01,0.3,18.77,99.18,NA,NA,-0.53,0.23,14.46
Spain,Valladolid,+10,2016,1345,8,16,11,83663,83435,109,108,216,210,172,174,NA,1.78,0.59,0.28,1.19,0.62,84.62,0.82,0.13,13.63,99.08,0.26,13.5,-1.15,0.21,15.64
Spain,Valladolid,+10,2017,1407,14,13,10,84842,84605,336,333,217,215,252,203,4.61,1.92,1,0.54,0.92,0.51,76.92,0.71,0.4,24,99.11,0.26,16.69,24.14,0.3,25.2
Spain,Valladolid,+10,2018,1434,15,15,9,69921,69592,289,286,202,199,98,127,1.92,2.09,1.05,0.51,1.05,0.59,NA,0.63,0.41,19.27,98.96,0.29,13.47,-22.83,0.14,10.89
Spain,Valladolid,+10,2019,1463,19,22,7,68471,68135,1018,1014,772,768,96,98,2.02,2.8,1.3,0.67,1.5,0.69,87.5,0.48,1.49,53.58,99.61,1.13,35.09,-2.04,0.14,13.71
Spain,Valladolid,+10,2020,1364,10,NA,10,58325,58003,377,375,NA,NA,137,139,-6.77,NA,0.73,0.48,NA,NA,71.43,0.73,0.65,37.7,99.47,NA,NA,-1.44,0.23,13.7
Spain,Zamora,+10,2008,469,6,10,6,12544,12462,74,73,136,132,93,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Zamora,+10,2009,404,9,7,NA,10730,10658,120,118,96,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Zamora,+10,2010,370,NA,NA,NA,10247,10186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Zamora,+10,2011,334,NA,NA,NA,9758,9699,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Zamora,+10,2012,319,NA,NA,9,9518,9461,NA,NA,NA,NA,200,120,-4.49,NA,NA,0.37,NA,NA,NA,2.82,NA,NA,NA,NA,NA,66.67,2.1,22.22
Spain,Zamora,+10,2013,286,NA,8,NA,8933,8877,NA,NA,214,212,NA,NA,-10.34,NA,NA,0.23,2.8,NA,NA,NA,NA,NA,NA,2.4,26.75,NA,NA,NA
Spain,Zamora,+10,2014,301,NA,NA,NA,9140,9080,NA,NA,NA,NA,NA,NA,5.24,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Zamora,+10,2016,309,NA,9,NA,9021,8964,NA,NA,172,171,NA,NA,NA,NA,NA,0.33,2.91,0.97,NA,NA,NA,NA,NA,1.91,19.11,NA,NA,NA
Spain,Zamora,+10,2017,318,NA,NA,NA,9102,9038,NA,NA,NA,NA,NA,NA,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Zamora,+10,2018,319,NA,NA,NA,8708,8642,NA,NA,NA,NA,NA,NA,0.31,NA,NA,0.23,NA,NA,NA,NA,1.33,NA,NA,NA,NA,NA,NA,NA
Spain,Zamora,+10,2019,319,NA,NA,NA,8668,8602,NA,NA,NA,NA,NA,NA,0,NA,NA,0.12,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA
Spain,Zamora,+10,2020,296,NA,NA,NA,8185,8124,NA,NA,NA,NA,NA,NA,-7.21,NA,NA,0.15,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA
Spain,Castilla-La Mancha,+10,2008,7060,110,173,157,210999,209571,1689,1671,3013,2969,2387,2633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Castilla-La Mancha,+10,2009,6162,86,207,136,189399,188158,1435,1421,3538,3486,1993,2076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Castilla-La Mancha,+10,2010,5603,83,NA,128,175077,173939,1388,1372,NA,NA,1704,1904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Castilla-La Mancha,+10,2011,4961,61,110,78,155948,154910,987,975,1869,1842,803,1182,NA,3.45,1.23,0.56,2.22,NA,NA,1.57,0.63,16.18,98.78,1.2,16.99,-32.06,0.51,10.29
Spain,Castilla-La Mancha,+10,2012,4418,60,116,60,139785,138849,900,890,1953,1931,674,929,-10.95,3.98,1.36,0.54,2.63,NA,NA,1.36,0.64,15,98.89,1.4,16.84,-27.45,0.48,11.23
Spain,Castilla-La Mancha,+10,2013,4108,61,117,51,133269,132374,988,974,1874,1847,644,859,-7.02,4.33,1.48,0.52,2.85,NA,NA,1.24,0.74,16.2,98.58,1.41,16.02,-25.03,0.48,12.63
Spain,Castilla-La Mancha,+10,2014,4161,59,NA,35,135459,134533,938,925,NA,NA,562,561,1.29,NA,1.42,0.43,NA,NA,57.38,0.84,0.69,15.9,98.61,NA,NA,0.18,0.41,16.06
Spain,Castilla-La Mancha,+10,2016,4625,73,64,47,156549,155536,1177,1163,1060,1045,814,781,NA,2.96,1.58,0.57,1.38,0.52,77.05,1.02,0.75,16.12,98.81,0.68,16.56,4.23,0.52,17.32
Spain,Castilla-La Mancha,+10,2017,4926,81,66,47,172528,171457,1354,1337,1083,1064,991,747,6.51,2.98,1.64,0.69,1.34,0.59,79.66,0.95,0.78,16.72,98.74,0.63,16.41,32.66,0.57,21.09
Spain,Castilla-La Mancha,+10,2018,5134,84,81,48,181821,180557,1678,1661,1384,1364,1214,901,4.22,3.21,1.64,0.64,1.58,0.74,NA,0.93,0.92,19.98,98.99,0.76,17.09,34.74,0.67,25.29
Spain,Castilla-La Mancha,+10,2019,5271,81,83,60,189119,187763,1301,1286,1317,1296,1343,983,2.67,3.11,1.54,0.65,1.57,0.71,82.19,1.14,0.69,16.06,98.85,0.7,15.87,36.62,0.71,22.38
Spain,Castilla-La Mancha,+10,2020,4964,43,NA,56,180724,179390,649,638,NA,NA,755,906,-5.82,NA,0.87,0.45,NA,NA,69.14,1.13,0.36,15.09,98.31,NA,NA,-16.67,0.42,13.48
Spain,Albacete,+10,2008,1424,20,35,22,44041,43759,293,290,720,712,340,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Albacete,+10,2009,1240,15,37,25,39103,38849,229,227,831,821,382,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Albacete,+10,2010,1145,19,NA,14,36025,35791,370,367,NA,NA,224,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Albacete,+10,2011,1031,9,31,13,33072,32862,130,128,510,503,78,179,NA,3.88,0.87,0.43,3.01,NA,NA,1.26,0.39,14.44,98.46,1.54,16.45,-56.42,0.24,6
Spain,Albacete,+10,2012,920,12,26,7,29570,29374,152,150,570,566,66,100,-10.77,4.13,1.3,0.53,2.83,NA,NA,0.76,0.51,12.67,98.68,1.93,21.92,-34,0.22,9.43
Spain,Albacete,+10,2013,886,6,20,14,28158,27960,86,85,303,298,175,289,-3.7,2.93,0.68,0.23,2.26,NA,NA,1.58,0.31,14.33,98.84,1.08,15.15,-39.45,0.62,12.5
Spain,Albacete,+10,2014,887,11,NA,NA,28254,28055,191,188,NA,NA,NA,NA,0.11,NA,1.24,0.4,NA,NA,55.56,NA,0.68,17.36,98.43,NA,NA,NA,NA,NA
Spain,Albacete,+10,2016,1000,8,11,NA,34508,34277,142,140,227,224,NA,NA,NA,1.9,0.8,0.31,1.1,0.44,66.67,NA,0.41,17.75,98.59,0.66,20.64,NA,NA,NA
Spain,Albacete,+10,2017,1080,16,19,8,39977,39735,250,247,267,263,210,146,8,3.24,1.48,0.72,1.76,0.81,72.73,0.74,0.63,15.63,98.8,0.67,14.05,43.84,0.53,26.25
Spain,Albacete,+10,2018,1112,21,16,10,40509,40214,428,424,255,251,613,331,2.96,3.33,1.89,0.81,1.44,0.76,NA,0.9,1.06,20.38,99.07,0.63,15.94,85.2,1.51,61.3
Spain,Albacete,+10,2019,1147,23,19,8,43020,42721,391,387,313,308,214,142,3.15,3.66,2.01,0.92,1.66,0.82,100,0.7,0.91,17,98.98,0.73,16.47,50.7,0.5,26.75
Spain,Albacete,+10,2020,1097,9,NA,11,42136,41835,161,157,NA,NA,174,189,-4.36,NA,0.82,0.47,NA,NA,68.75,1,0.38,17.89,97.52,NA,NA,-7.94,0.41,15.82
Spain,Ciudad Real,+10,2008,1805,25,64,44,55476,55139,384,379,1080,1065,725,781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Ciudad Real,+10,2009,1569,NA,56,39,49549,49260,NA,NA,923,913,446,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Ciudad Real,+10,2010,1436,21,NA,39,46524,46250,347,342,NA,NA,473,528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Ciudad Real,+10,2011,1256,13,22,18,39031,38779,219,216,304,298,188,258,NA,2.79,1.04,0.53,1.75,NA,NA,1.43,0.56,16.85,98.63,0.78,13.82,-27.13,0.48,10.44
Spain,Ciudad Real,+10,2012,1079,12,32,14,34019,33793,230,228,487,479,129,259,-14.09,4.08,1.11,0.46,2.97,NA,NA,1.3,0.68,19.17,99.13,1.43,15.22,-50.19,0.38,9.21
Spain,Ciudad Real,+10,2013,952,NA,32,12,30891,30686,NA,NA,454,446,97,203,-11.77,NA,NA,0.48,3.36,NA,NA,1.26,NA,NA,NA,1.47,14.19,-52.22,0.31,8.08
Spain,Ciudad Real,+10,2014,971,13,NA,8,31502,31284,165,163,NA,NA,80,141,2,NA,1.34,0.39,NA,NA,61.54,0.82,0.52,12.69,98.79,NA,NA,-43.26,0.25,10
Spain,Ciudad Real,+10,2016,1076,25,18,11,35365,35134,442,436,289,284,226,213,NA,4,2.32,0.87,1.67,0.64,91.67,1.02,1.25,17.68,98.64,0.82,16.06,6.1,0.64,20.55
Spain,Ciudad Real,+10,2017,1165,20,17,11,38811,38567,313,308,288,283,144,135,8.27,3.18,1.72,0.76,1.46,0.69,84.62,0.94,0.81,15.65,98.4,0.74,16.94,6.67,0.37,13.09
Spain,Ciudad Real,+10,2018,1215,24,19,11,41797,41508,396,392,274,268,192,170,4.29,3.54,1.98,0.8,1.56,0.75,NA,0.91,0.95,16.5,98.99,0.66,14.42,12.94,0.46,17.45
Spain,Ciudad Real,+10,2019,1253,12,25,22,40952,40652,158,156,365,357,418,378,3.13,2.95,0.96,0.44,2,0.89,88,1.76,0.39,13.17,98.73,0.89,14.6,10.58,1.02,19
Spain,Ciudad Real,+10,2020,1223,15,NA,11,38550,38240,262,259,NA,NA,224,150,-2.39,NA,1.23,0.73,NA,NA,55,0.9,0.68,17.47,98.85,NA,NA,49.33,0.58,20.36
Spain,Cuenca,+10,2008,627,10,10,15,19440,19305,136,135,231,227,302,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Cuenca,+10,2009,574,NA,8,9,20373,20248,NA,NA,141,139,121,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Cuenca,+10,2010,514,NA,NA,12,18615,18505,NA,NA,NA,NA,154,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Cuenca,+10,2011,456,NA,6,9,17127,17022,NA,NA,71,69,121,125,NA,NA,NA,0.4,1.32,NA,NA,1.97,NA,NA,NA,0.41,11.83,-3.2,0.71,13.44
Spain,Cuenca,+10,2012,417,8,9,NA,13259,13163,104,103,154,152,NA,NA,-8.55,4.08,1.92,0.74,2.16,NA,NA,NA,0.78,13,99.04,1.16,17.11,NA,NA,NA
Spain,Cuenca,+10,2013,392,NA,6,NA,14043,13952,NA,NA,89,88,NA,NA,-6,NA,NA,0.35,1.53,NA,NA,NA,NA,NA,NA,0.63,14.83,NA,NA,NA
Spain,Cuenca,+10,2014,398,6,NA,NA,14025,13929,106,105,NA,NA,NA,NA,1.53,NA,1.51,0.45,NA,NA,50,NA,0.76,17.67,99.06,NA,NA,NA,NA,NA
Spain,Cuenca,+10,2016,448,NA,NA,NA,16432,16328,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Cuenca,+10,2017,478,NA,NA,NA,17058,16949,NA,NA,NA,NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Cuenca,+10,2018,498,NA,7,NA,19709,19591,NA,NA,233,232,NA,NA,4.18,NA,NA,0.32,1.41,0.63,NA,NA,0.41,NA,NA,1.18,33.29,NA,NA,NA
Spain,Cuenca,+10,2019,535,9,NA,NA,19112,18968,144,142,NA,NA,NA,NA,7.43,NA,1.68,0.77,NA,NA,NA,NA,0.75,16,98.61,NA,NA,NA,NA,NA
Spain,Cuenca,+10,2020,479,NA,NA,NA,17882,17746,NA,NA,NA,NA,NA,NA,-10.47,NA,NA,0.36,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA
Spain,Guadalajara,+10,2008,618,13,10,18,21428,21328,158,156,161,158,240,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Guadalajara,+10,2009,551,9,17,13,18658,18575,144,142,242,239,201,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Guadalajara,+10,2010,523,NA,NA,13,18727,18644,NA,NA,NA,NA,203,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Guadalajara,+10,2011,461,NA,9,10,17894,17823,NA,NA,124,122,112,122,NA,NA,NA,0.29,1.95,NA,NA,2.17,NA,NA,NA,0.69,13.78,-8.2,0.63,11.2
Spain,Guadalajara,+10,2012,405,11,15,NA,17392,17331,152,150,228,226,NA,NA,-12.15,6.42,2.72,0.83,3.7,NA,NA,NA,0.87,13.82,98.68,1.31,15.2,NA,NA,NA
Spain,Guadalajara,+10,2013,372,7,11,NA,16670,16615,110,109,155,153,NA,NA,-8.15,4.84,1.88,0.52,2.96,NA,NA,NA,0.66,15.71,99.09,0.93,14.09,NA,NA,NA
Spain,Guadalajara,+10,2014,395,6,NA,NA,17451,17386,116,115,NA,NA,NA,NA,6.18,NA,1.52,0.39,NA,NA,50,NA,0.66,19.33,99.14,NA,NA,NA,NA,NA
Spain,Guadalajara,+10,2016,427,NA,NA,6,18778,18713,NA,NA,NA,NA,133,90,NA,NA,NA,0.27,NA,0.31,NA,1.41,NA,NA,NA,NA,NA,47.78,0.71,22.17
Spain,Guadalajara,+10,2017,414,NA,NA,NA,21720,21658,NA,NA,NA,NA,NA,NA,-3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Guadalajara,+10,2018,443,NA,9,NA,22154,22063,NA,NA,160,159,NA,NA,7,NA,NA,0.25,2.03,0.65,NA,NA,0.23,NA,NA,0.72,17.78,NA,NA,NA
Spain,Guadalajara,+10,2019,447,7,NA,NA,25620,25491,107,106,NA,NA,NA,NA,0.9,NA,1.57,0.45,NA,NA,NA,NA,0.42,15.29,99.07,NA,NA,NA,NA,NA
Spain,Guadalajara,+10,2020,411,NA,NA,NA,24593,24471,NA,NA,NA,NA,NA,NA,-8.05,NA,NA,0.25,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA
Spain,Toledo,+10,2008,2586,42,54,58,70613,70040,718,711,821,807,780,921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Toledo,+10,2009,2228,36,89,50,61716,61226,622,616,1401,1374,843,732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Toledo,+10,2010,1985,33,NA,50,55185,54749,511,505,NA,NA,651,782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Toledo,+10,2011,1757,31,42,28,48824,48424,532,526,860,850,303,498,NA,4.15,1.76,0.79,2.39,NA,NA,1.59,1.09,17.16,98.87,1.76,20.48,-39.16,0.62,10.82
Spain,Toledo,+10,2012,1597,17,34,28,45544,45188,262,259,515,508,312,417,-9.11,3.19,1.06,0.44,2.13,NA,NA,1.75,0.58,15.41,98.85,1.13,15.15,-25.18,0.69,11.14
Spain,Toledo,+10,2013,1506,32,48,18,43507,43161,507,499,873,862,158,242,-5.7,5.31,2.12,0.8,3.19,NA,NA,1.2,1.17,15.84,98.42,2.01,18.19,-34.71,0.36,8.78
Spain,Toledo,+10,2014,1510,23,NA,18,44227,43879,360,354,NA,NA,341,296,0.27,NA,1.52,0.47,NA,NA,58.06,1.19,0.81,15.65,98.33,NA,NA,15.2,0.77,18.94
Spain,Toledo,+10,2016,1674,28,22,23,51466,51084,380,375,356,352,371,384,NA,2.99,1.67,0.6,1.31,0.53,71.88,1.37,0.74,13.57,98.68,0.69,16.18,-3.39,0.72,16.13
Spain,Toledo,+10,2017,1789,32,16,17,54961,54548,562,556,316,310,424,255,6.87,2.68,1.79,0.74,0.89,0.4,73.91,0.95,1.02,17.56,98.93,0.57,19.75,66.27,0.77,24.94
Spain,Toledo,+10,2018,1866,31,30,16,57652,57181,721,715,461,454,289,241,4.3,3.27,1.66,0.65,1.61,0.78,NA,0.86,1.25,23.26,99.17,0.8,15.37,19.92,0.5,18.06
Spain,Toledo,+10,2019,1889,30,25,19,60415,59931,501,495,388,384,482,272,1.23,2.91,1.59,0.65,1.32,0.62,67.86,1.01,0.83,16.7,98.8,0.64,15.52,77.21,0.8,25.37
Spain,Toledo,+10,2020,1754,13,NA,24,57562,57098,155,152,NA,NA,217,431,-7.15,NA,0.74,0.36,NA,NA,75,1.37,0.27,11.92,98.06,NA,NA,-49.65,0.38,9.04
Spain,Extremadura,+10,2008,2904,39,56,60,95386,94856,637,630,1077,1063,1379,1034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Extremadura,+10,2009,2601,42,68,63,89994,89521,590,581,1311,1297,918,929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Extremadura,+10,2010,2423,43,NA,58,75735,75291,880,874,NA,NA,868,1027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Extremadura,+10,2011,2280,32,47,30,71536,71120,566,561,892,884,433,501,NA,3.46,1.4,0.6,2.06,NA,NA,1.32,0.79,17.69,99.12,1.25,18.98,-13.57,0.61,14.43
Spain,Extremadura,+10,2012,2094,33,46,32,66498,66114,586,581,856,847,326,430,-8.16,3.77,1.58,0.56,2.2,NA,NA,1.53,0.88,17.76,99.15,1.29,18.61,-24.19,0.49,10.19
Spain,Extremadura,+10,2013,1914,20,55,25,60986,60626,317,313,983,971,510,554,-8.6,3.92,1.04,0.33,2.87,NA,NA,1.31,0.52,15.85,98.74,1.61,17.87,-7.94,0.84,20.4
Spain,Extremadura,+10,2014,1966,46,NA,28,63260,62881,725,717,NA,NA,387,506,2.72,NA,2.34,0.65,NA,NA,87.5,1.42,1.15,15.76,98.9,NA,NA,-23.52,0.61,13.82
Spain,Extremadura,+10,2016,2113,28,53,16,71038,70652,499,494,929,920,190,263,NA,3.83,1.33,0.42,2.51,0.83,80,0.76,0.7,17.82,99,1.31,17.53,-27.76,0.27,11.88
Spain,Extremadura,+10,2017,2155,15,41,37,74751,74355,213,211,802,793,572,604,1.99,2.6,0.7,0.23,1.9,0.75,80.43,1.72,0.28,14.2,99.06,1.07,19.56,-5.3,0.77,15.46
Spain,Extremadura,+10,2018,2256,21,39,29,77153,76652,313,308,673,666,911,514,4.69,2.66,0.93,0.3,1.73,0.71,NA,1.29,0.41,14.9,98.4,0.87,17.26,77.24,1.18,31.41
Spain,Extremadura,+10,2019,2361,30,48,21,82140,81612,517,512,865,855,371,400,4.65,3.3,1.27,0.47,2.03,0.75,75,0.89,0.63,17.23,99.03,1.05,18.02,-7.25,0.45,17.67
Spain,Extremadura,+10,2020,2261,25,NA,13,82295,81795,459,456,NA,NA,296,186,-4.24,NA,1.11,0.54,NA,NA,86.67,0.57,0.56,18.36,99.35,NA,NA,59.14,0.36,22.77
Spain,Badajoz,+10,2008,1856,23,36,38,64895,64536,345,341,751,741,887,682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Badajoz,+10,2009,1628,28,48,42,59862,59546,398,392,993,983,547,587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Badajoz,+10,2010,1533,28,NA,34,49811,49512,678,674,NA,NA,432,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Badajoz,+10,2011,1435,24,32,18,47571,47291,454,450,669,662,207,274,NA,3.9,1.67,0.73,2.23,NA,NA,1.25,0.95,18.92,99.12,1.41,20.91,-24.45,0.44,11.5
Spain,Badajoz,+10,2012,1323,21,34,21,44392,44131,362,358,694,687,225,289,-7.8,4.16,1.59,0.56,2.57,NA,NA,1.59,0.82,17.24,98.9,1.56,20.41,-22.15,0.51,10.71
Spain,Badajoz,+10,2013,1219,13,35,14,40058,39803,220,217,594,585,377,404,-7.86,3.94,1.07,0.36,2.87,NA,NA,1.15,0.55,16.92,98.64,1.48,16.97,-6.68,0.94,26.93
Spain,Badajoz,+10,2014,1304,35,NA,21,42487,42221,525,519,NA,NA,303,415,6.97,NA,2.68,0.8,NA,NA,87.5,1.61,1.24,15,98.86,NA,NA,-26.99,0.71,14.43
Spain,Badajoz,+10,2016,1390,18,37,NA,47119,46855,356,353,647,640,NA,NA,NA,3.96,1.29,0.43,2.66,0.93,84.62,NA,0.76,19.78,99.16,1.37,17.49,NA,NA,NA
Spain,Badajoz,+10,2017,1419,8,24,28,49920,49642,101,100,411,404,478,432,2.09,2.26,0.56,0.2,1.69,0.72,80,1.97,0.2,12.63,99.01,0.82,17.13,10.65,0.96,17.07
Spain,Badajoz,+10,2018,1452,15,28,NA,49116,48779,230,226,478,473,NA,NA,2.33,2.96,1.03,0.34,1.93,0.82,NA,NA,0.47,15.33,98.26,0.97,17.07,NA,NA,NA
Spain,Badajoz,+10,2019,1528,19,33,15,51372,51020,361,358,615,607,280,316,5.23,3.4,1.24,0.47,2.16,0.81,83.33,0.98,0.7,19,99.17,1.2,18.64,-11.39,0.55,18.67
Spain,Badajoz,+10,2020,1494,14,NA,7,50905,50561,283,281,NA,NA,110,90,-2.23,NA,0.94,0.48,NA,NA,87.5,0.47,0.56,20.21,99.29,NA,NA,22.22,0.22,15.71
Spain,Cáceres,+10,2008,1048,16,20,22,30491,30320,291,289,325,322,492,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Cáceres,+10,2009,973,14,20,21,30132,29975,192,189,318,314,372,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Cáceres,+10,2010,890,15,NA,24,25923,25779,202,200,NA,NA,435,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Cáceres,+10,2011,845,8,15,12,23965,23829,112,111,224,222,226,227,NA,2.72,0.95,0.4,1.78,NA,NA,1.42,0.47,14,99.11,0.93,14.93,-0.44,0.94,18.83
Spain,Cáceres,+10,2012,771,12,12,11,22106,21983,224,223,163,160,101,141,-8.76,3.11,1.56,0.56,1.56,NA,NA,1.43,1.01,18.67,99.55,0.74,13.58,-28.37,0.46,9.18
Spain,Cáceres,+10,2013,695,7,20,11,20929,20823,97,96,389,386,132,150,-9.86,3.88,1.01,0.3,2.88,NA,NA,1.58,0.46,13.86,98.97,1.86,19.45,-12,0.63,12
Spain,Cáceres,+10,2014,662,11,NA,7,20773,20660,199,198,NA,NA,84,91,-4.75,NA,1.66,0.41,NA,NA,87.5,1.06,0.96,18.09,99.5,NA,NA,-7.69,0.4,12
Spain,Cáceres,+10,2016,723,10,16,NA,23919,23797,143,141,282,280,NA,NA,NA,3.6,1.38,0.4,2.21,0.67,71.43,NA,0.6,14.3,98.6,1.18,17.63,NA,NA,NA
Spain,Cáceres,+10,2017,736,7,17,9,24832,24713,112,111,392,389,94,172,1.8,3.26,0.95,0.29,2.31,0.81,81.82,1.22,0.45,16,99.11,1.58,23.06,-45.35,0.38,10.44
