anio,region,gini,pib_per_capita,tasa_pobr,pobl_total,tasa_informalidad,idh,ingreso_medio,prom_anio_estudio,tasa_homicidios
2010-01-01,Tocantins,NA,11.5600222394632,NA,NA,NA,NA,NA,NA,23.64
2011-01-01,Tocantins,NA,12.0900011208224,NA,NA,NA,NA,NA,NA,25.77
1985-01-01,Maranhão,NA,3.8246218743,NA,NA,NA,NA,NA,NA,3.66
1986-01-01,Maranhão,NA,4.5038034957,NA,NA,NA,NA,NA,NA,5.75
1987-01-01,Maranhão,NA,4.5473143725,NA,NA,NA,NA,NA,NA,6.27
1988-01-01,Maranhão,NA,4.8688950137,NA,NA,NA,NA,NA,NA,7.33
1989-01-01,Maranhão,NA,4.702632293,NA,NA,NA,NA,NA,NA,8.64
1990-01-01,Maranhão,NA,4.5723258956,NA,NA,NA,NA,NA,NA,9.14
1991-01-01,Maranhão,NA,4.6903436841,NA,NA,NA,0.313,NA,NA,9.53
1992-01-01,Maranhão,NA,3.39642343152502,NA,NA,NA,NA,NA,NA,8.57
1993-01-01,Maranhão,NA,3.37827665967853,NA,NA,NA,NA,NA,NA,7.74
1994-01-01,Maranhão,NA,3.70801844344685,NA,NA,NA,NA,NA,NA,6.08
1995-01-01,Maranhão,NA,4.21156743277939,NA,NA,NA,NA,NA,NA,7.36
1996-01-01,Maranhão,NA,4.72768573357111,NA,NA,NA,NA,NA,NA,6.95
1997-01-01,Maranhão,NA,4.71915273028244,NA,NA,NA,NA,NA,NA,6.29
1998-01-01,Maranhão,NA,4.50910183320709,NA,NA,NA,NA,NA,NA,5.19
1999-01-01,Maranhão,NA,4.53550264959715,NA,NA,NA,NA,NA,NA,4.84
2000-01-01,Maranhão,NA,4.90574105524765,NA,NA,NA,NA,NA,NA,6.42
2001-01-01,Maranhão,NA,4.88474386491228,NA,NA,NA,NA,NA,NA,9.82
2002-01-01,Maranhão,NA,5.21288814820944,NA,NA,NA,NA,NA,NA,10.44
2003-01-01,Maranhão,NA,5.52884966891721,NA,NA,NA,NA,NA,NA,13.54
2004-01-01,Maranhão,NA,5.67856477446776,NA,NA,NA,NA,NA,NA,12.32
2005-01-01,Maranhão,NA,5.91654010485548,NA,NA,NA,NA,NA,NA,15.32
2006-01-01,Maranhão,NA,6.47181464872238,NA,NA,NA,NA,NA,NA,15.67
2007-01-01,Maranhão,NA,6.09500979625004,NA,NA,NA,NA,NA,NA,17.99
2008-01-01,Maranhão,NA,6.99947280856871,NA,NA,NA,NA,NA,NA,20.25
2009-01-01,Maranhão,NA,6.9807945759483,NA,NA,NA,NA,NA,NA,21.96
2010-01-01,Maranhão,NA,7.01249387670118,NA,NA,NA,NA,NA,NA,23.1
2011-01-01,Maranhão,NA,7.24357138540119,NA,NA,NA,NA,NA,NA,23.94
1985-01-01,Piauí,NA,3.7882311419,NA,NA,NA,NA,NA,NA,3.25
1986-01-01,Piauí,NA,3.9948276656,NA,NA,NA,NA,NA,NA,4.32
1987-01-01,Piauí,NA,3.9922265055,NA,NA,NA,NA,NA,NA,3.39
1988-01-01,Piauí,NA,4.2070244264,NA,NA,NA,NA,NA,NA,5.73
1989-01-01,Piauí,NA,4.178155938,NA,NA,NA,NA,NA,NA,5.68
1990-01-01,Piauí,NA,4.1372953957,NA,NA,NA,NA,NA,NA,4.29
1991-01-01,Piauí,NA,4.2647265664,NA,NA,NA,0.342,NA,NA,3.99
1992-01-01,Piauí,NA,3.32337803711933,NA,NA,NA,NA,NA,NA,3.54
1993-01-01,Piauí,NA,3.72400641302842,NA,NA,NA,NA,NA,NA,4.4
1994-01-01,Piauí,NA,4.01180754584664,NA,NA,NA,NA,NA,NA,3.68
1995-01-01,Piauí,NA,4.5352837931976,NA,NA,NA,NA,NA,NA,4.18
1996-01-01,Piauí,NA,4.74647151816447,NA,NA,NA,NA,NA,NA,4.38
1997-01-01,Piauí,NA,4.74287662420664,NA,NA,NA,NA,NA,NA,5.27
1998-01-01,Piauí,NA,4.69510971512157,NA,NA,NA,NA,NA,NA,5.16
1999-01-01,Piauí,NA,4.69200781152609,NA,NA,NA,NA,NA,NA,4.86
2000-01-01,Piauí,NA,4.97074179422295,NA,NA,NA,NA,NA,NA,8.35
2001-01-01,Piauí,NA,4.69933381225166,NA,NA,NA,NA,NA,NA,9.12
2002-01-01,Piauí,NA,4.66879043931419,NA,NA,NA,NA,NA,NA,10.63
2003-01-01,Piauí,NA,4.79243808766088,NA,NA,NA,NA,NA,NA,10.19
2004-01-01,Piauí,NA,4.88654400791085,NA,NA,NA,NA,NA,NA,11.09
2005-01-01,Piauí,NA,5.12430445521385,NA,NA,NA,NA,NA,NA,12.24
2006-01-01,Piauí,NA,5.92788853890369,NA,NA,NA,NA,NA,NA,13.77
2007-01-01,Piauí,NA,5.63540386053694,NA,NA,NA,NA,NA,NA,12.49
2008-01-01,Piauí,NA,6.05840955452262,NA,NA,NA,NA,NA,NA,11.57
2009-01-01,Piauí,NA,6.53108104947002,NA,NA,NA,NA,NA,NA,12.24
2010-01-01,Piauí,NA,7.08541544965949,NA,NA,NA,NA,NA,NA,13.18
2011-01-01,Piauí,NA,7.64615669073648,NA,NA,NA,NA,NA,NA,14.01
1985-01-01,Ceará,NA,4.9884487498,NA,NA,NA,NA,NA,NA,9.5
1986-01-01,Ceará,NA,5.4917267235,NA,NA,NA,NA,NA,NA,8.86
1987-01-01,Ceará,NA,5.4101025588,NA,NA,NA,NA,NA,NA,7.28
1988-01-01,Ceará,NA,5.0705604652,NA,NA,NA,NA,NA,NA,8.36
1989-01-01,Ceará,NA,4.6275898427,NA,NA,NA,NA,NA,NA,9.84
1990-01-01,Ceará,NA,5.0900604617,NA,NA,NA,NA,NA,NA,8.86
1991-01-01,Ceará,NA,5.3126551561,NA,NA,NA,0.454,NA,NA,9.53
1992-01-01,Ceará,NA,5.99203964003719,NA,NA,NA,NA,NA,NA,8.33
1993-01-01,Ceará,NA,6.14085994581621,NA,NA,NA,NA,NA,NA,10.72
1994-01-01,Ceará,NA,6.63843101521952,NA,NA,NA,NA,NA,NA,9.59
1995-01-01,Ceará,NA,7.05565465885802,NA,NA,NA,NA,NA,NA,12.59
1996-01-01,Ceará,NA,7.33044737045415,NA,NA,NA,NA,NA,NA,13
1997-01-01,Ceará,NA,7.23735045902548,NA,NA,NA,NA,NA,NA,14.83
1998-01-01,Ceará,NA,7.05664542321944,NA,NA,NA,NA,NA,NA,13.49
1999-01-01,Ceará,NA,6.95538261446893,NA,NA,NA,NA,NA,NA,15.53
2000-01-01,Ceará,NA,7.08795947098197,NA,NA,NA,NA,NA,NA,17.19
2001-01-01,Ceará,NA,6.77995155737688,NA,NA,NA,NA,NA,NA,17.01
2002-01-01,Ceará,NA,7.12760413229128,NA,NA,NA,NA,NA,NA,18.88
2003-01-01,Ceará,NA,7.01536345886552,NA,NA,NA,NA,NA,NA,20.15
2004-01-01,Ceará,NA,7.14695254719812,NA,NA,NA,NA,NA,NA,20.12
2005-01-01,Ceará,NA,7.29394005642034,NA,NA,NA,NA,NA,NA,20.98
2006-01-01,Ceará,NA,7.62358862737333,NA,NA,NA,NA,NA,NA,21.81
2007-01-01,Ceará,NA,7.7247564824025,NA,NA,NA,NA,NA,NA,23.19
2008-01-01,Ceará,NA,8.31844454252552,NA,NA,NA,NA,NA,NA,23.89
2009-01-01,Ceará,NA,8.52387293913302,NA,NA,NA,NA,NA,NA,25.33
2010-01-01,Ceará,NA,9.25767562923975,NA,NA,NA,NA,NA,NA,31.8
2011-01-01,Ceará,NA,9.70760984759289,NA,NA,NA,NA,NA,NA,32.73
1985-01-01,Rio Grande do Norte,NA,4.3911839405,NA,NA,NA,NA,NA,NA,6.28
1986-01-01,Rio Grande do Norte,NA,4.7481740416,NA,NA,NA,NA,NA,NA,4.77
1987-01-01,Rio Grande do Norte,NA,5.745640968,NA,NA,NA,NA,NA,NA,6.69
1988-01-01,Rio Grande do Norte,NA,4.9413653048,NA,NA,NA,NA,NA,NA,8.53
1989-01-01,Rio Grande do Norte,NA,5.1462863802,NA,NA,NA,NA,NA,NA,10.17
1990-01-01,Rio Grande do Norte,NA,4.3688482384,NA,NA,NA,NA,NA,NA,8.46
1991-01-01,Rio Grande do Norte,NA,5.1552589613,NA,NA,NA,0.507,NA,NA,9.07
1992-01-01,Rio Grande do Norte,NA,6.16298762812997,NA,NA,NA,NA,NA,NA,8.15
1993-01-01,Rio Grande do Norte,NA,6.84278248152983,NA,NA,NA,NA,NA,NA,9.71
1994-01-01,Rio Grande do Norte,NA,6.87177251736285,NA,NA,NA,NA,NA,NA,8.3
1995-01-01,Rio Grande do Norte,NA,6.60046492642378,NA,NA,NA,NA,NA,NA,9.57
1996-01-01,Rio Grande do Norte,NA,7.14328153141098,NA,NA,NA,NA,NA,NA,9.42
1997-01-01,Rio Grande do Norte,NA,7.39563842732767,NA,NA,NA,NA,NA,NA,9.06
1998-01-01,Rio Grande do Norte,NA,7.18254100563488,NA,NA,NA,NA,NA,NA,8.46
1999-01-01,Rio Grande do Norte,NA,7.29002087514298,NA,NA,NA,NA,NA,NA,8.44
2000-01-01,Rio Grande do Norte,NA,7.6684281225074,NA,NA,NA,NA,NA,NA,9.57
2001-01-01,Rio Grande do Norte,NA,7.66368758581635,NA,NA,NA,NA,NA,NA,11.44
2002-01-01,Rio Grande do Norte,NA,9.03449992777248,NA,NA,NA,NA,NA,NA,10.48
2003-01-01,Rio Grande do Norte,NA,8.57069239043721,NA,NA,NA,NA,NA,NA,14.02
2004-01-01,Rio Grande do Norte,NA,9.00051090816176,NA,NA,NA,NA,NA,NA,11.77
2005-01-01,Rio Grande do Norte,NA,9.56381199388726,NA,NA,NA,NA,NA,NA,13.52
2006-01-01,Rio Grande do Norte,NA,10.1311564506569,NA,NA,NA,NA,NA,NA,14.95
2007-01-01,Rio Grande do Norte,NA,10.5862707780062,NA,NA,NA,NA,NA,NA,19.1
2008-01-01,Rio Grande do Norte,NA,10.8241889597802,NA,NA,NA,NA,NA,NA,22.98
2009-01-01,Rio Grande do Norte,NA,10.692234352679,NA,NA,NA,NA,NA,NA,25.5
2010-01-01,Rio Grande do Norte,NA,11.0837342697484,NA,NA,NA,NA,NA,NA,25.57
2011-01-01,Rio Grande do Norte,NA,11.831456978431,NA,NA,NA,NA,NA,NA,32.95
1985-01-01,Paraíba,NA,4.738928126,NA,NA,NA,NA,NA,NA,12.81
1986-01-01,Paraíba,NA,5.0372178595,NA,NA,NA,NA,NA,NA,15.8
1987-01-01,Paraíba,NA,4.9894154753,NA,NA,NA,NA,NA,NA,12.38
1988-01-01,Paraíba,NA,5.0664715234,NA,NA,NA,NA,NA,NA,13.03
1989-01-01,Paraíba,NA,5.0374107169,NA,NA,NA,NA,NA,NA,14.77
1990-01-01,Paraíba,NA,5.1218901441,NA,NA,NA,NA,NA,NA,13.93
1991-01-01,Paraíba,NA,5.1968029581,NA,NA,NA,0.409,NA,NA,12.53
1992-01-01,Paraíba,NA,4.83046454852375,NA,NA,NA,NA,NA,NA,11.02
1993-01-01,Paraíba,NA,5.10965812195919,NA,NA,NA,NA,NA,NA,11.15
1994-01-01,Paraíba,NA,5.73404840513682,NA,NA,NA,NA,NA,NA,11.64
1995-01-01,Paraíba,NA,5.35009557855125,NA,NA,NA,NA,NA,NA,13.68
1996-01-01,Paraíba,NA,5.66530794729324,NA,NA,NA,NA,NA,NA,19.24
1997-01-01,Paraíba,NA,5.84309487529275,NA,NA,NA,NA,NA,NA,14.77
1998-01-01,Paraíba,NA,5.87141021466399,NA,NA,NA,NA,NA,NA,13.57
1999-01-01,Paraíba,NA,5.93064024327578,NA,NA,NA,NA,NA,NA,11.94
2000-01-01,Paraíba,NA,6.20397295741846,NA,NA,NA,NA,NA,NA,14.92
2001-01-01,Paraíba,NA,6.52392130820198,NA,NA,NA,NA,NA,NA,13.95
2002-01-01,Paraíba,NA,6.92899594957949,NA,NA,NA,NA,NA,NA,17.37
2003-01-01,Paraíba,NA,6.97446557428209,NA,NA,NA,NA,NA,NA,17.51
2004-01-01,Paraíba,NA,6.82413260301916,NA,NA,NA,NA,NA,NA,19.06
2005-01-01,Paraíba,NA,7.02324622351092,NA,NA,NA,NA,NA,NA,20.72
2006-01-01,Paraíba,NA,7.74789173682439,NA,NA,NA,NA,NA,NA,22.77
2007-01-01,Paraíba,NA,7.80091712783904,NA,NA,NA,NA,NA,NA,23.67
2008-01-01,Paraíba,NA,8.35963071587483,NA,NA,NA,NA,NA,NA,27.49
2009-01-01,Paraíba,NA,8.69416852615308,NA,NA,NA,NA,NA,NA,33.5
2010-01-01,Paraíba,NA,8.77726543048737,NA,NA,NA,NA,NA,NA,38.63
2011-01-01,Paraíba,NA,9.03624460607364,NA,NA,NA,NA,NA,NA,42.57
1985-01-01,Pernambuco,NA,5.6943341077,NA,NA,NA,NA,NA,NA,30.51
1986-01-01,Pernambuco,NA,6.1885479132,NA,NA,NA,NA,NA,NA,30.57
1987-01-01,Pernambuco,NA,7.0537259152,NA,NA,NA,NA,NA,NA,32.29
1988-01-01,Pernambuco,NA,6.8421852331,NA,NA,NA,NA,NA,NA,32.82
1989-01-01,Pernambuco,NA,6.2710216878,NA,NA,NA,NA,NA,NA,36.75
1990-01-01,Pernambuco,NA,7.1120177709,NA,NA,NA,NA,NA,NA,39
1991-01-01,Pernambuco,NA,7.6022948865,NA,NA,NA,0.579,NA,NA,41.3
1992-01-01,Pernambuco,NA,7.80088700135956,NA,NA,NA,NA,NA,NA,35.27
1993-01-01,Pernambuco,NA,7.7993697620517,NA,NA,NA,NA,NA,NA,37.87
1994-01-01,Pernambuco,NA,8.20107854634257,NA,NA,NA,NA,NA,NA,35.18
1995-01-01,Pernambuco,NA,7.5074858530276,NA,NA,NA,NA,NA,NA,36.35
1996-01-01,Pernambuco,NA,7.86646610986193,NA,NA,NA,NA,NA,NA,40.84
1997-01-01,Pernambuco,NA,7.95656661007417,NA,NA,NA,NA,NA,NA,49.73
1998-01-01,Pernambuco,NA,7.96434591631274,NA,NA,NA,NA,NA,NA,58.79
1999-01-01,Pernambuco,NA,7.82385945539398,NA,NA,NA,NA,NA,NA,55.63
2000-01-01,Pernambuco,NA,7.96780191356559,NA,NA,NA,NA,NA,NA,56.17
2001-01-01,Pernambuco,NA,7.87786821511714,NA,NA,NA,NA,NA,NA,58.81
2002-01-01,Pernambuco,NA,8.47249427675678,NA,NA,NA,NA,NA,NA,54.37
2003-01-01,Pernambuco,NA,7.91888103946602,NA,NA,NA,NA,NA,NA,55.34
2004-01-01,Pernambuco,NA,8.35095942650653,NA,NA,NA,NA,NA,NA,50.66
2005-01-01,Pernambuco,NA,8.58932133230008,NA,NA,NA,NA,NA,NA,51.46
2006-01-01,Pernambuco,NA,8.7911818585343,NA,NA,NA,NA,NA,NA,52.6
2007-01-01,Pernambuco,NA,9.04202685025023,NA,NA,NA,NA,NA,NA,53.04
2008-01-01,Pernambuco,NA,9.38021452708028,NA,NA,NA,NA,NA,NA,50.9
2009-01-01,Pernambuco,NA,9.81577531372078,NA,NA,NA,NA,NA,NA,44.98
2010-01-01,Pernambuco,NA,10.8160982757189,NA,NA,NA,NA,NA,NA,39.48
2011-01-01,Pernambuco,NA,11.4723643570065,NA,NA,NA,NA,NA,NA,39.15
1985-01-01,Alagoas,NA,5.8791420772,NA,NA,NA,NA,NA,NA,23.02
1986-01-01,Alagoas,NA,5.9255944825,NA,NA,NA,NA,NA,NA,24.81
1987-01-01,Alagoas,NA,6.3202839128,NA,NA,NA,NA,NA,NA,23.08
1988-01-01,Alagoas,NA,5.7302948615,NA,NA,NA,NA,NA,NA,30.38
1989-01-01,Alagoas,NA,5.7716421572,NA,NA,NA,NA,NA,NA,33.31
1990-01-01,Alagoas,NA,6.1245303676,NA,NA,NA,NA,NA,NA,29.21
1991-01-01,Alagoas,NA,6.1700559571,NA,NA,NA,0.435,NA,NA,26.45
1992-01-01,Alagoas,NA,5.96222609492047,NA,NA,NA,NA,NA,NA,23.31
1993-01-01,Alagoas,NA,5.61667524047769,NA,NA,NA,NA,NA,NA,23.77
1994-01-01,Alagoas,NA,6.03286572096428,NA,NA,NA,NA,NA,NA,23.25
1995-01-01,Alagoas,NA,5.97845426544305,NA,NA,NA,NA,NA,NA,27.63
1996-01-01,Alagoas,NA,5.9346887194352,NA,NA,NA,NA,NA,NA,28.14
1997-01-01,Alagoas,NA,6.30505840478642,NA,NA,NA,NA,NA,NA,24.11
1998-01-01,Alagoas,NA,6.39533076652659,NA,NA,NA,NA,NA,NA,21.65
1999-01-01,Alagoas,NA,6.0936338228359,NA,NA,NA,NA,NA,NA,20.42
2000-01-01,Alagoas,NA,6.40436819731158,NA,NA,NA,NA,NA,NA,26.55
2001-01-01,Alagoas,NA,6.19796858145361,NA,NA,NA,NA,NA,NA,29.06
2002-01-01,Alagoas,NA,7.59024146259128,NA,NA,NA,NA,NA,NA,34.32
2003-01-01,Alagoas,NA,7.20454838731752,NA,NA,NA,NA,NA,NA,35.61
2004-01-01,Alagoas,NA,7.28095656854645,NA,NA,NA,NA,NA,NA,35.11
2005-01-01,Alagoas,NA,7.38528092415478,NA,NA,NA,NA,NA,NA,39.89
2006-01-01,Alagoas,NA,7.6819203288027,NA,NA,NA,NA,NA,NA,53.1
2007-01-01,Alagoas,NA,7.98836002056119,NA,NA,NA,NA,NA,NA,59.51
2008-01-01,Alagoas,NA,8.28211674292349,NA,NA,NA,NA,NA,NA,60.33
2009-01-01,Alagoas,NA,8.30749529450827,NA,NA,NA,NA,NA,NA,59.35
2010-01-01,Alagoas,NA,8.39555694864184,NA,NA,NA,NA,NA,NA,66.88
2011-01-01,Alagoas,NA,9.29766115529261,NA,NA,NA,NA,NA,NA,71.39
1985-01-01,Sergipe,NA,8.2757373095,NA,NA,NA,NA,NA,NA,5
1986-01-01,Sergipe,NA,8.993768054,NA,NA,NA,NA,NA,NA,5.78
1987-01-01,Sergipe,NA,8.8371479864,NA,NA,NA,NA,NA,NA,4.98
1988-01-01,Sergipe,NA,8.8663730422,NA,NA,NA,NA,NA,NA,4.87
1989-01-01,Sergipe,NA,8.5320370369,NA,NA,NA,NA,NA,NA,9.74
1990-01-01,Sergipe,NA,8.492623942,NA,NA,NA,NA,NA,NA,10.36
1991-01-01,Sergipe,NA,8.4435004265,NA,NA,NA,0.521,NA,NA,21.25
1992-01-01,Sergipe,NA,8.78377344021551,NA,NA,NA,NA,NA,NA,30.41
1993-01-01,Sergipe,NA,9.33343635597046,NA,NA,NA,NA,NA,NA,20.11
1994-01-01,Sergipe,NA,8.65036859932369,NA,NA,NA,NA,NA,NA,21.79
1995-01-01,Sergipe,NA,8.23334778167752,NA,NA,NA,NA,NA,NA,15.89
1996-01-01,Sergipe,NA,8.46006211893734,NA,NA,NA,NA,NA,NA,14.65
1997-01-01,Sergipe,NA,8.84044034632878,NA,NA,NA,NA,NA,NA,11.47
1998-01-01,Sergipe,NA,8.55411185763554,NA,NA,NA,NA,NA,NA,10.39
1999-01-01,Sergipe,NA,8.27115160974275,NA,NA,NA,NA,NA,NA,19.21
2000-01-01,Sergipe,NA,8.48114224291728,NA,NA,NA,NA,NA,NA,23.55
2001-01-01,Sergipe,NA,9.20406736781903,NA,NA,NA,NA,NA,NA,28.5
2002-01-01,Sergipe,NA,10.6330971043568,NA,NA,NA,NA,NA,NA,30.12
2003-01-01,Sergipe,NA,10.4364913575929,NA,NA,NA,NA,NA,NA,25.02
2004-01-01,Sergipe,NA,10.6527599270522,NA,NA,NA,NA,NA,NA,23.86
2005-01-01,Sergipe,NA,10.5482113331194,NA,NA,NA,NA,NA,NA,24.75
2006-01-01,Sergipe,NA,11.0560214174383,NA,NA,NA,NA,NA,NA,29.24
2007-01-01,Sergipe,NA,11.3111836737729,NA,NA,NA,NA,NA,NA,25.67
2008-01-01,Sergipe,NA,12.4643490767309,NA,NA,NA,NA,NA,NA,27.76
2009-01-01,Sergipe,NA,11.6531971275157,NA,NA,NA,NA,NA,NA,32.33
2010-01-01,Sergipe,NA,12.4548503360064,NA,NA,NA,NA,NA,NA,32.69
2011-01-01,Sergipe,NA,12.8589273946733,NA,NA,NA,NA,NA,NA,34.98
1985-01-01,Bahia,NA,5.1345864345,NA,NA,NA,NA,NA,NA,5.12
1986-01-01,Bahia,NA,5.385666992,NA,NA,NA,NA,NA,NA,5.08
1987-01-01,Bahia,NA,5.4560517591,NA,NA,NA,NA,NA,NA,6.11
1988-01-01,Bahia,NA,6.3129634421,NA,NA,NA,NA,NA,NA,7.43
1989-01-01,Bahia,NA,5.6097627988,NA,NA,NA,NA,NA,NA,9.51
1990-01-01,Bahia,NA,5.8660892283,NA,NA,NA,NA,NA,NA,7.45
1991-01-01,Bahia,NA,5.9453154161,NA,NA,NA,0.478,NA,NA,5.02
1992-01-01,Bahia,NA,7.67711938231381,NA,NA,NA,NA,NA,NA,7.01
1993-01-01,Bahia,NA,7.78999628356221,NA,NA,NA,NA,NA,NA,12.24
1994-01-01,Bahia,NA,8.03373263829867,NA,NA,NA,NA,NA,NA,13.95
1995-01-01,Bahia,NA,7.20509987189987,NA,NA,NA,NA,NA,NA,12.15
1996-01-01,Bahia,NA,7.52636205677483,NA,NA,NA,NA,NA,NA,15.01
1997-01-01,Bahia,NA,7.76496954231578,NA,NA,NA,NA,NA,NA,15.59
1998-01-01,Bahia,NA,7.58152927452483,NA,NA,NA,NA,NA,NA,9.89
1999-01-01,Bahia,NA,7.68486975063403,NA,NA,NA,NA,NA,NA,7.03
2000-01-01,Bahia,NA,7.9955674386729,NA,NA,NA,NA,NA,NA,9.46
2001-01-01,Bahia,NA,8.06562811230159,NA,NA,NA,NA,NA,NA,12.27
2002-01-01,Bahia,NA,8.39037131203699,NA,NA,NA,NA,NA,NA,13.2
2003-01-01,Bahia,NA,8.32509590650898,NA,NA,NA,NA,NA,NA,16.12
2004-01-01,Bahia,NA,8.80198838140767,NA,NA,NA,NA,NA,NA,16.69
2005-01-01,Bahia,NA,9.19278916879671,NA,NA,NA,NA,NA,NA,20.85
2006-01-01,Bahia,NA,9.20774355252289,NA,NA,NA,NA,NA,NA,23.73
2007-01-01,Bahia,NA,9.5792741238512,NA,NA,NA,NA,NA,NA,25.98
2008-01-01,Bahia,NA,9.76127903481571,NA,NA,NA,NA,NA,NA,33.23
2009-01-01,Bahia,NA,10.2178126391936,NA,NA,NA,NA,NA,NA,37.11
2010-01-01,Bahia,NA,10.4561448686126,NA,NA,NA,NA,NA,NA,41.69
2011-01-01,Bahia,NA,10.9102871926002,NA,NA,NA,NA,NA,NA,39.36
1985-01-01,Minas Gerais,NA,12.3375509688,NA,NA,NA,NA,NA,NA,7.11
1986-01-01,Minas Gerais,NA,12.2601204024,NA,NA,NA,NA,NA,NA,7.13
1987-01-01,Minas Gerais,NA,13.5122099136,NA,NA,NA,NA,NA,NA,6.86
1988-01-01,Minas Gerais,NA,13.1577866361,NA,NA,NA,NA,NA,NA,6.81
1989-01-01,Minas Gerais,NA,12.9177574658,NA,NA,NA,NA,NA,NA,7.94
1990-01-01,Minas Gerais,NA,12.4777359411,NA,NA,NA,NA,NA,NA,7.59
1991-01-01,Minas Gerais,NA,12.6344220477,NA,NA,NA,0.798,NA,NA,7.83
1992-01-01,Minas Gerais,NA,12.5875938795488,NA,NA,NA,NA,NA,NA,7.11
1993-01-01,Minas Gerais,NA,12.8855058110365,NA,NA,NA,NA,NA,NA,7.5
1994-01-01,Minas Gerais,NA,14.2344725952134,NA,NA,NA,NA,NA,NA,6.85
1995-01-01,Minas Gerais,NA,12.7275970759027,NA,NA,NA,NA,NA,NA,7.36
1996-01-01,Minas Gerais,NA,12.9449389199727,NA,NA,NA,NA,NA,NA,7.56
1997-01-01,Minas Gerais,NA,13.2334480274251,NA,NA,NA,NA,NA,NA,7.97
1998-01-01,Minas Gerais,NA,12.6374018019483,NA,NA,NA,NA,NA,NA,8.84
1999-01-01,Minas Gerais,NA,12.3762640546741,NA,NA,NA,NA,NA,NA,9.23
2000-01-01,Minas Gerais,NA,12.9844203024309,NA,NA,NA,NA,NA,NA,12.06
2001-01-01,Minas Gerais,NA,12.8090524780496,NA,NA,NA,NA,NA,NA,13.05
2002-01-01,Minas Gerais,NA,12.8494162225718,NA,NA,NA,NA,NA,NA,16.32
2003-01-01,Minas Gerais,NA,12.9406170828572,NA,NA,NA,NA,NA,NA,20.85
2004-01-01,Minas Gerais,NA,13.9833375755612,NA,NA,NA,NA,NA,NA,22.84
2005-01-01,Minas Gerais,NA,14.0844312824635,NA,NA,NA,NA,NA,NA,21.95
2006-01-01,Minas Gerais,NA,14.7072532838044,NA,NA,NA,NA,NA,NA,21.44
2007-01-01,Minas Gerais,NA,15.5092668104193,NA,NA,NA,NA,NA,NA,20.92
2008-01-01,Minas Gerais,NA,16.3308289353022,NA,NA,NA,NA,NA,NA,19.59
2009-01-01,Minas Gerais,NA,15.5566251029457,NA,NA,NA,NA,NA,NA,18.68
2010-01-01,Minas Gerais,NA,17.4386890675552,NA,NA,NA,NA,NA,NA,18.6
2011-01-01,Minas Gerais,NA,18.7237937930639,NA,NA,NA,NA,NA,NA,21.6
1985-01-01,Espírito Santo,NA,14.6063160835,NA,NA,NA,NA,NA,NA,19.91
1986-01-01,Espírito Santo,NA,14.7384534653,NA,NA,NA,NA,NA,NA,20.65
1987-01-01,Espírito Santo,NA,14.1894886048,NA,NA,NA,NA,NA,NA,22.45
1988-01-01,Espírito Santo,NA,14.4035551103,NA,NA,NA,NA,NA,NA,27.7
1989-01-01,Espírito Santo,NA,14.1023551174,NA,NA,NA,NA,NA,NA,33.87
1990-01-01,Espírito Santo,NA,13.4193613084,NA,NA,NA,NA,NA,NA,34.63
1991-01-01,Espírito Santo,NA,14.070597162,NA,NA,NA,0.804,NA,NA,37.22
1992-01-01,Espírito Santo,NA,13.3751807912439,NA,NA,NA,NA,NA,NA,31.81
1993-01-01,Espírito Santo,NA,13.4810628905812,NA,NA,NA,NA,NA,NA,40.69
1994-01-01,Espírito Santo,NA,15.5283984876276,NA,NA,NA,NA,NA,NA,42.5
1995-01-01,Espírito Santo,NA,17.3943656496761,NA,NA,NA,NA,NA,NA,41.41
1996-01-01,Espírito Santo,NA,16.6240737972913,NA,NA,NA,NA,NA,NA,42.49
1997-01-01,Espírito Santo,NA,16.7933560424439,NA,NA,NA,NA,NA,NA,49.63
1998-01-01,Espírito Santo,NA,16.3578125306597,NA,NA,NA,NA,NA,NA,57.85
1999-01-01,Espírito Santo,NA,16.1010046091681,NA,NA,NA,NA,NA,NA,51.87
2000-01-01,Espírito Santo,NA,17.6072849246853,NA,NA,NA,NA,NA,NA,48.14
2001-01-01,Espírito Santo,NA,16.087786416505,NA,NA,NA,NA,NA,NA,46.02
2002-01-01,Espírito Santo,NA,16.0495564863567,NA,NA,NA,NA,NA,NA,51.35
2003-01-01,Espírito Santo,NA,16.1474997843707,NA,NA,NA,NA,NA,NA,50.12
2004-01-01,Espírito Santo,NA,18.3171844047017,NA,NA,NA,NA,NA,NA,49.08
2005-01-01,Espírito Santo,NA,19.8440297074329,NA,NA,NA,NA,NA,NA,47
2006-01-01,Espírito Santo,NA,20.7906489088885,NA,NA,NA,NA,NA,NA,50.86
2007-01-01,Espírito Santo,NA,21.634817124953,NA,NA,NA,NA,NA,NA,53.33
2008-01-01,Espírito Santo,NA,24.2874123417811,NA,NA,NA,NA,NA,NA,56.38
2009-01-01,Espírito Santo,NA,21.5203104375464,NA,NA,NA,NA,NA,NA,56.92
2010-01-01,Espírito Santo,NA,23.0740332929248,NA,NA,NA,NA,NA,NA,50.98
2011-01-01,Espírito Santo,NA,27.5827462085616,NA,NA,NA,NA,NA,NA,47.14
1985-01-01,Rio de Janeiro,NA,21.4676741959,NA,NA,NA,NA,NA,NA,21.21
